toko_id,Page_URL,Title,Harga,Rating,Review,Alamat,No_Telp,Phone_Numb,Phone_Num,Latitude,Longitude,type,jenis
36,"https://www.google.com/maps/place/Gudeg+Yogya+Asli+Bu+%22Dar%22+(%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%AA%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%BE%EA%A6%84%EA%A6%B1%EA%A7%80%EA%A6%AD%EA%A6%B6%EA%A6%A7%EA%A6%B8%22%EA%A6%A3%EA%A6%82%22)/@-7.8017912,110.3769226,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57823f251083:0xd32e520630c4558f!8m2!3d-7.8017912!4d110.3769226!16s%2Fg%2F11bt_h4s12?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D","Gudeg Yogya Asli Bu ""Dar"" (ꦒꦸꦣꦼꦒ꧀ꦪꦺꦴꦒꦾꦄꦱ꧀ꦭꦶꦧꦸ""ꦣꦂ"")",Rp 1–25.000,4.7,100,"No Jl. Sultan Agung No.37, Gunungketur, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166",0813-2820-8706,0813-2820-8706,"
0813-2820-8706",-7.8017912,110.3769226,berat,gudeg
37,"https://www.google.com/maps/place/Gudeg+Pincuk+MBOK+SADHEM/@-7.788261,110.3665974,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58257fecc751:0xf9df1d373d3cd96a!8m2!3d-7.788261!4d110.3665974!16s%2Fg%2F11dyqslfcz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Pincuk MBOK SADHEM,Rp 25–50 rb,4.5,70,"Jl. P. Mangkubumi No.16, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0818-0406-8335,0818-0406-8335,"
0818-0406-8335",-7.788261,110.3665974,berat,gudeg
38,"https://www.google.com/maps/place/Gudeg+Bu+Djuminten/@-7.7815938,110.3626945,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583bb85822e3:0x40e80f872b886b6f!8m2!3d-7.7815938!4d110.3626945!16s%2Fg%2F1hfdndyg5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Bu Djuminten,Rp 25–50 rb,4.5,1673,"Jl. Asem Gede No.14, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,(0274) 561151,"
(0274) 561151",-7.7815938,110.3626945,berat,gudeg
39,"https://www.google.com/maps/place/Gudeg+Yu+Narni+Tugu/@-7.7842511,110.3677466,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5830716dd7bb:0x520e00bea87513f7!8m2!3d-7.7842511!4d110.3677466!16s%2Fg%2F11bbxgc40f?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Narni Tugu,Rp 1–25.000,4.4,632,"Jl. Kb. Dalem, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0812-3111-8825,,,-7.7842511,110.3677466,berat,gudeg
40,"https://www.google.com/maps/place/Gudeg+Mbah+Tjokro/@-7.78305,110.3635411,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583bacadd525:0xf98ccb3856279f0d!8m2!3d-7.78305!4d110.3635411!16s%2Fg%2F11f39p1s5d?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Mbah Tjokro,Rp 1–25.000,4.9,149,"Jl. Pangeran Diponegoro No.77, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55232",0877-4787-8927,0877-4787-8927,"
0877-4787-8927",-7.78305,110.3635411,berat,gudeg
41,"https://www.google.com/maps/place/Gudeg+Yu+Djum+Pusat/@-7.7653644,110.3803136,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ad3ffdbc85:0x3d88576226010d10!8m2!3d-7.7653644!4d110.3803136!16s%2Fg%2F11cphr0w9t?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Djum Pusat,Rp 25–50 rb,4.6,6054,"69MH+HWR, Jl. Kaliurang Km. 4,5 CT III/22 Gang Cokrowolo Karangasem, Mbarek, Jl. Agro, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,-7.7653644,110.3803136,berat,gudeg
42,"https://www.google.com/maps/place/Gudeg+Bromo+Bu+Tekluk/@-7.7737295,110.3895916,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59b7fac00017:0x1da4bfd86dce7414!8m2!3d-7.7737295!4d110.3895916!16s%2Fg%2F11c30wg3_y?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Bromo Bu Tekluk,Rp 25–50 rb,4.4,3146,"Jl. Affandi No.2-A, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,-7.7737295,110.3895916,berat,gudeg
43,"https://www.google.com/maps/place/Gudeg+Yu+Menuk/@-7.7911536,110.3574973,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59fcfb9a7b9b:0x60bf13d816a33799!8m2!3d-7.7911536!4d110.3574973!16s%2Fg%2F11h2hn4tsq?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Menuk,Rp 1–25.000,4.6,13,"Jl. Letjen Suprapto, Pringgokusuman, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",0831-0836-9432,0831-0836-9432,"
0831-0836-9432",-7.7911536,110.3574973,berat,gudeg
44,"https://www.google.com/maps/place/Gudeg+Yu+Hadi/@-7.8032462,110.3612689,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578e9b0362f7:0x2ff3f9f24f1ebfc5!8m2!3d-7.8032462!4d110.3612689!16s%2Fg%2F11hczwr4c3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Hadi,Rp 25–50 rb,4.5,185,"Gg. Pasar Tiban, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",,"59W6+PG Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59W6+PG Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8032462,110.3612689,berat,gudeg
45,"https://www.google.com/maps/place/Gudeg+Wirosaban%EA%A7%8B%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%AE%EA%A6%B6%EA%A6%AB%EA%A6%BA%EA%A6%B4%EA%A6%B1%EA%A6%A7%EA%A6%A4%EA%A7%80/@-7.8246957,110.3787901,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a570820c872b7:0xde65116f5c2a4757!8m2!3d-7.8246957!4d110.3787901!16s%2Fg%2F11g6ht4vbw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Wirosaban꧋ꦒꦸꦣꦼꦒ꧀ꦮꦶꦫꦺꦴꦱꦧꦤ꧀,Rp 1–25.000,4.5,340,"Jl. Sorogenen No.3, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162",,"59GH+4G Sorosutan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59GH+4G Sorosutan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8246957,110.3787901,berat,gudeg
46,"https://www.google.com/maps/place/Gudeg+Basah+Bu+Sri/@-7.8006779,110.3440284,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7af8007ea2abfd:0x771a980bca7d3526!8m2!3d-7.8006779!4d110.3440284!16s%2Fg%2F11b6dydctr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Basah Bu Sri,Rp 25–50 rb,4.5,904,"JL. Wates, Km. 2, Kadipiro, Sonosewu, Ngestiharjo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184",0851-0155-2266,,,-7.8006779,110.3440284,berat,gudeg
47,"https://www.google.com/maps/place/Gudeg+Yu+Sum+165/@-7.8381895,110.3916613,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a56e2d950ea61:0xcaada41f0bfdaeb3!8m2!3d-7.8381895!4d110.3916613!16s%2Fg%2F11b6j7nn1l?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Sum 165,Rp 1–25.000,4.4,353,"Jl. Imogiri Tim. No.169, Nglebeng, Tamanan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191",0815-7888-0290,,,-7.8381895,110.3916613,berat,gudeg
48,"https://www.google.com/maps/place/Gudeg+Nasional+Bu+Nuryogi+%EA%A7%8B%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%A4%EA%A6%B1%EA%A6%B6%EA%A6%AA%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A6%AD%EA%A7%80%EA%A6%A7%EA%A6%B8%EA%A6%A4%EA%A6%B8%EA%A6%82%EA%A6%AA%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%B6/@-7.8294097,110.3900199,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5704c84d4c4f:0xfa8a9936181ad323!8m2!3d-7.8294097!4d110.3900199!16s%2Fg%2F11c575ygpq?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Nasional Bu Nuryogi ꧋ꦒꦸꦣꦼꦒ꧀ꦤꦱꦶꦪꦺꦴꦤꦭ꧀ꦧꦸꦤꦸꦂꦪꦺꦴꦒꦶ,Rp 25–50 rb,4.4,95,"Jl. Imogiri Tim. No.135, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163",0878-6121-0350,,,-7.8294097,110.3900199,berat,gudeg
49,"https://www.google.com/maps/place/Gudeg+Mbak+Pirang/@-7.7705642,110.3614751,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5922505b766b:0x1f1069d8f9def732!8m2!3d-7.7705642!4d110.3614751!16s%2Fg%2F11h4kwv72n?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Mbak Pirang,Rp 1–25.000,4.7,308,"Jl. Magelang No.194-196, Rogoyudan, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55242",0856-0097-3050,0856-0097-3050,"
0856-0097-3050",-7.7705642,110.3614751,berat,gudeg
50,"https://www.google.com/maps/place/Gudeg+Jeng+Nia/@-7.7812263,110.3513513,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a22161c039:0x677d293c8890a7fd!8m2!3d-7.7812263!4d110.3513513!16s%2Fg%2F11sw454hlx?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Jeng Nia,Rp 25–50 rb,4.6,68,"Jl. Kyai Mojo No.102, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55243",0811-2956-979,,,-7.7812263,110.3513513,berat,gudeg
51,"https://www.google.com/maps/place/Gudeg+Mercon+Yu+Ponirah/@-7.7569163,110.3618883,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a585920dfa791:0xdce9e7a69dbf627a!8m2!3d-7.7569163!4d110.3618883!16s%2Fg%2F11hbl2khc9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Mercon Yu Ponirah,Rp 1–25.000,4.6,276,"Jl. Magelang No.83, Kutu Asem, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",0812-1642-8266,0812-1642-8266,"
0812-1642-8266",-7.7569163,110.3618883,berat,gudeg
52,"https://www.google.com/maps/place/Gudeg+Yu+Sri+1959+Tugu/@-7.7896512,110.3596531,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a594e71134ddf:0xd06a5c20e5567985!8m2!3d-7.7896512!4d110.3596531!16s%2Fg%2F11txphl83f?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Sri 1959 Tugu,Rp 25–50 rb,3.6,79,"Depan Pintu Masuk Parkir Stasiun Tufu, Jl. Jlagran Lor, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",0858-7700-9900,0858-7700-9900,"
0858-7700-9900",-7.7896512,110.3596531,berat,gudeg
53,"https://www.google.com/maps/place/Gudeg+yu+Djum+pusat+(outlet+sagan)/@-7.7801451,110.3795718,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59cca439b871:0x532a08e5a9796ba2!8m2!3d-7.7801451!4d110.3795718!16s%2Fg%2F11b61q6scb?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg yu Djum pusat (outlet sagan),Rp 25–50 rb,4.6,274,"Jl. Prof. Dr. Ir. Herman Johannes, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223",0813-2727-2591,,,-7.7801451,110.3795718,berat,gudeg
54,"https://www.google.com/maps/place/Gudeg+Yu+Djum/@-7.7854181,110.3666135,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5900593d153f:0x52f5362a343a4a42!8m2!3d-7.7854181!4d110.3666135!16s%2Fg%2F11y2ctj06j?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Djum,Rp 25–50 rb,3.8,72,"Jl. P. Mangkubumi No.19, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,,,-7.7854181,110.3666135,berat,gudeg
55,"https://www.google.com/maps/place/Gudeg+Pedes+Mbah+Jo/@-7.7631824,110.3938577,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a4d0b174d5:0xa4bfa95af088d311!8m2!3d-7.7631824!4d110.3938577!16s%2Fg%2F11clktr9d0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Pedes Mbah Jo,Rp 25–50 rb,4.5,678,"69PV+PGH, Jl. Affandi, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta",,,,-7.7631824,110.3938577,berat,gudeg
56,"https://www.google.com/maps/place/Gudeg+Yu+Narni+Ngasem/@-7.8066808,110.3601228,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a571a28bcb027:0x738bc1c51cd56317!8m2!3d-7.8066808!4d110.3601228!16s%2Fg%2F11lgrlmy8c?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Narni Ngasem,Rp 25–50 rb,4.8,39,"Jl. Ngasem No.54, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",0812-1201-102,,,-7.8066808,110.3601228,berat,gudeg
57,"https://www.google.com/maps/place/Gudeg+Lestari%EA%A7%8B%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%8A%EA%A6%B1%EA%A7%80%EA%A6%A0%EA%A6%AB%EA%A6%B6/@-7.7953236,110.3530809,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a593e4627be33:0x40bb660a79efc4de!8m2!3d-7.7953236!4d110.3530809!16s%2Fg%2F11nxs1f0kc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Lestari꧋ꦒꦸꦣꦼꦒ꧀ꦊꦱ꧀ꦠꦫꦶ,Rp 1–25.000,5.0,116,"6933+V6G, Jl. HOS Cokroaminoto, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55253",0878-3982-1728,0878-3982-1728,"
0878-3982-1728",-7.7953236,110.3530809,berat,gudeg
58,"https://www.google.com/maps/place/Gudeg+Jogja+Bu+Mur+2/@-7.7552552,110.4098652,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59bdbb6e3d8f:0x5372d40585afeb7b!8m2!3d-7.7552552!4d110.4098652!16s%2Fg%2F11rww9lry8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Jogja Bu Mur 2,Rp 1–25.000,4.5,53,"Jl. Nusa Indah No.410, Dero, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0821-3326-5974,,,-7.7552552,110.4098652,berat,gudeg
59,"https://www.google.com/maps/place/Gudeg+Ibu+Kota+Jalan+Solo/@-7.7831417,110.3831903,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59b317cc53e5:0x44953f784771f559!8m2!3d-7.7831417!4d110.3831903!16s%2Fg%2F11twg0sdb_?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Ibu Kota Jalan Solo,Rp 25–50 rb,3.6,69,"Jl. Urip Sumoharjo No.88, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222",,,,-7.7831417,110.3831903,berat,gudeg
60,"https://www.google.com/maps/place/Gudeg+Yu+Djum/@-7.7833645,110.4318302,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5a03596033c1:0x784a54bd4aa7c1c0!8m2!3d-7.7833645!4d110.4318302!16s%2Fg%2F11g020cy6m?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Yu Djum,Rp 25–50 rb,4.4,1143,"Jl.Laksda Adisucipto km. 9,No 6A,Maguwoharjo, Kecamatan Depok, Karangploso, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,-7.7833645,110.4318302,berat,gudeg
61,"https://www.google.com/maps/place/Gudeg+Jogja+Mbok+Amat/@-7.8023968,110.4013006,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57b2ae62b783:0x4d273bbbe312604b!8m2!3d-7.8023968!4d110.4013006!16s%2Fg%2F11j7bvjzq3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Jogja Mbok Amat,,4.7,6,"Jl. Gedongkuning Jl. Kusumanegara No.260, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",,,,-7.8023968,110.4013006,berat,gudeg
62,"https://www.google.com/maps/place/Gudeg+Bu+Joyo/@-7.7679175,110.3616288,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a584462f6175d:0xa9462d41aa0d9286!8m2!3d-7.7679175!4d110.3616288!16s%2Fg%2F1pzr9pn4q?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Bu Joyo,Rp 1–25.000,4.5,305,"Jl. Magelang No.4, Rogoyudan, Sinduadi, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55242",,,,-7.7679175,110.3616288,berat,gudeg
63,"https://www.google.com/maps/place/Gudeg+Jogja+Malioboro/@-7.7941033,110.3655734,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5827cdcd8dbd:0xdfce29dc4e05af05!8m2!3d-7.7941033!4d110.3655734!16s%2Fg%2F11c2y7xrnz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Jogja Malioboro,,4.7,30,"Jl. Malioboro No.79, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",,,,-7.7941033,110.3655734,berat,gudeg
64,"https://www.google.com/maps/place/Gudeg+GONGSO+Bu+Tini+(Cab.+Psr+Kranggan)/@-7.7827644,110.365787,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583a643eae75:0xd711bbb8efc35aed!8m2!3d-7.7827644!4d110.365787!16s%2Fg%2F11c5bs4p5c?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg GONGSO Bu Tini (Cab. Psr Kranggan),Rp 1–25.000,4.8,153,"Jl. Pangeran Diponegoro No.16-22, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0858-5522-8880,,,-7.7827644,110.365787,berat,gudeg
65,"https://www.google.com/maps/place/Gudeg+Mbak+Tutik+Spesial+Ayam+Kampung/@-7.8069854,110.3561455,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a579c429f361f:0x919304c054b89115!8m2!3d-7.8069854!4d110.3561455!16s%2Fg%2F11grc8v_0n?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Mbak Tutik Spesial Ayam Kampung,Rp 1–25.000,4.9,10,"Jl. KH Wahid Hasyim No.18, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262",,"59V4+6F Notoprajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59V4+6F Notoprajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8069854,110.3561455,berat,gudeg
66,"https://www.google.com/maps/place/Gudeg+Khas+Jogja+Mbah+Lindu/@-7.7946831,110.3610693,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a598b11d10091:0xb4ed3b1c197cb23d!8m2!3d-7.7946831!4d110.3610693!16s%2Fg%2F11jpsp1m1f?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Khas Jogja Mbah Lindu,Rp 1–25.000,4.6,11,"6946+4CG, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",,,,-7.7946831,110.3610693,berat,gudeg
67,"https://www.google.com/maps/place/Gudeg+Bu+Masiyem(%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%A7%EA%A6%B8%EA%A6%A9%EA%A6%B1%EA%A6%B6%EA%A6%AA%EA%A6%BA%EA%A6%A9%EA%A7%80)/@-7.8121881,110.380277,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5775bee0b59d:0xc8bbb00f047b2297!8m2!3d-7.8121881!4d110.380277!16s%2Fg%2F11b6httn7n?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Bu Masiyem(ꦒꦸꦣꦼꦒ꧀ꦧꦸꦩꦱꦶꦪꦺꦩ꧀),Rp 1–25.000,4.5,38,"Jl. Tohpati No.47, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151",0856-4312-6773,0856-4312-6773,"
0856-4312-6773",-7.8121881,110.380277,berat,gudeg
68,"https://www.google.com/maps/place/Gudeg+Jogja+%26+Ayam+Goreng+Bu+Winarni/@-7.8005852,110.3428763,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57f762689fb1:0x65ebb9944d9b47d2!8m2!3d-7.8005852!4d110.3428763!16s%2Fg%2F11b6dy74nq?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Jogja & Ayam Goreng Bu Winarni,Rp 1–25.000,4.6,171,"Jalan Wates Km. 3 No. 20, Kalibayem, Ngestiharjo, Kasihan, Kdipiro, Ngestiharjo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55182",0851-0013-5794,0851-0013-5794,"
0851-0013-5794",-7.8005852,110.3428763,berat,gudeg
69,"https://www.google.com/maps/place/Gudeg+pagi(%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%A5%EA%A6%92%EA%A6%B6)/@-7.8116752,110.3877475,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a575b42ddd155:0x5d5f2bfdc933c88e!8m2!3d-7.8116752!4d110.3877475!16s%2Fg%2F11fhzdjwzc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg pagi(ꦒꦸꦣꦼꦒ꧀ꦥꦒꦶ),,4.8,10,"Jl. Babaran No.69, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161",,,,-7.8116752,110.3877475,berat,gudeg
70,"https://www.google.com/maps/place/Gudeg+Asli+Mbok+Ginuk/@-7.7808193,110.3671818,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583a2a8056ed:0x60a591f880bdf6fe!8m2!3d-7.7808193!4d110.3671818!16s%2Fg%2F1pzqmm6pd?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Asli Mbok Ginuk,Rp 1–25.000,4.7,69,"6998+MVF, Jl. Pakuningratan Lor Tugu, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,(0274) 514953,"
(0274) 514953",-7.7808193,110.3671818,berat,gudeg
71,"https://www.google.com/maps/place/Gudeg+Batas+Kota+%EA%A7%8B%EA%A6%92%EA%A6%B8%EA%A6%A3%EA%A6%BC%EA%A6%92%EA%A7%80%EA%A6%A7%EA%A6%A0%EA%A6%B1%EA%A7%80%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A0/@-7.8010482,110.3494397,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a576c6c6eb17b:0xd6dead6d31eafb2b!8m2!3d-7.8010482!4d110.3494397!16s%2Fg%2F11gnssvlg1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Gudeg Batas Kota ꧋ꦒꦸꦣꦼꦒ꧀ꦧꦠꦱ꧀ꦏꦺꦴꦠ,,4.1,27,"Jl. Yogyakarta - Wates No.66-108, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252","Jl. Yogyakarta - Wates No.66-108, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252",,,-7.8010482,110.3494397,berat,gudeg
